Complaint ID,Date Received,Date Sent to Company,Product,Sub-product,Issue,Company,State,ZIP code,City,Company response to consumer,Timely response?,Consumer disputed?,Latitude,Longitude,Status
100652,2023-12-21,2024-01-21,bank Account,Adjustable loan,Incorrect information,Northstar Finance,TX,11985, ,In progress,No,Yes,35.457674853553684,-105.14472428614069,In Progress
100653,2023-09-19,2023-10-07,Credit card ,Rewards,Collection harassment,Northstar Finance,FL,21467,miami,In progress,Unknown,N/A,40.410416883038856,-100.06699031338717,  
100654,2024-05-05,2024-06-28,credit card,Collections,Incorrect information,Unknown,MI,49052, ,Unknown,No,FALSE,38.27025470475044,-110.85411150505962,Closed
100655,2024-01-10,2024-01-21,Debt  collection,Collections,Incorrect information,United Credit,GA,00000,Philadelphia,Closed,FALSE,,29.272759779670555,-100.81313723582231,  
100656,2023-11-02,2023-12-01,debt collection,,Incorrect information,United Credit,OH,00000,Philadelphia,N/A,FALSE,FALSE,40.39218853387351,-80.67704761844644,Resolved
100657,2023-09-12,2023-10-19,Credit Reporting,Interest rate,Identity theft,Unknown,NY,36665,Detroit,Closed,No,,36.413231757796886,-94.34164123141326,  
100658,2023-01-28,2023-03-04,Bank account,Adjustable loan,Fees,Metro Loans,MI,19937,,Closed with explanation,N,N,37.80213485187187,-96.16173371038963,Closed
100659,2023-02-05,2023-03-23,Student Loan,N/A,Collection harassment,N/A,PA,39534,Philadelphia,,No,,42.046494619549684,-108.52555419018488,Unknown
100660,2023-11-05,2023-11-13,Bank account,,Billing disputes,Metro Loans,,00000,Atlanta,In progress,Y,Yes,48.40773193790638,-114.73984786712506,Closed
100661,2023-01-03,2023-01-30,Unknown,Rewards,Billing disputes,Acme Bank,CA,98790,Charlotte,,Unknown,TRUE,33.55860936616415,-110.63196425543038,In Progress
100662,2023-01-22,2023-03-10,BANK ACCOUNT,Collections,Other,Acme Bank,IL,94770,Chicago,In progress,Yes,,37.1440924940945,-115.1438914804101,  
100663,2023-04-20,2023-06-10,Bank account,,Fees,Acme Bank,NY,63390, new york ,,,N/A,34.14442112548132,-97.5996473775849,  
100664,2024-03-18,2024-04-22,student loan,Fixed loan,Other,N/A,FL,18184,Philadelphia,Closed,FALSE,Y,33.68873588540706,-94.5111419559264,Closed
100665,2023-08-18,2023-09-24,Credit  Card,Collections,Fees,Metro Loans,N/A,ABCDE,Miami,N/A,FALSE,No,35.33801739445159,-108.00289952819347,Closed
100666,2023-12-21,2024-02-10,BANK ACCOUNT,Rewards,Fees,Unknown,OH,23765,Columbus,In progress,Y,FALSE,38.12484802029364,-96.87080660090852,In Progress
100667,2023-07-25,2023-08-29,Mortgage ,Rewards,Other,FinServ Co,OH,34146,Los Angeles,,Unknown,Yes,43.60110159814253,-83.66006183767716,In Progress
100668,2023-03-28,2023-05-23,Student  loan,Rewards,Fees,Northstar Finance,FL,97667,Detroit,In progress,Y,,41.743120353493865,-78.77302657652763,Open
100669,2023-07-05,2023-07-08,Student  loan,Interest rate,Identity theft,FinServ Co,FL,  ,LOS ANGELES,Unknown,TRUE,FALSE,32.102001006417254,-90.64589649250782,Closed
100670,2023-02-15,2023-03-04,Bank account,N/A,Fees,FinServ Co,MI,27806,N/A,In progress,Yes,FALSE,48.55912226742007,-100.09840503958343,Open
100671,2024-01-21,2024-01-23,credit reporting,Collections,Identity theft,N/A,Unknown,55189,Miami,In progress,Unknown,Y,46.110886145339265,-90.96895756123745,Open
100672,2023-04-02,2023-04-02,bank Account,,Incorrect information,Metro Loans,,17104,Charlotte,Unknown,FALSE,Yes,33.191700445732074,-84.83190016322038,In Progress
100673,2023-07-08,2023-08-02,credit card,Adjustable loan,Collection harassment,Northstar Finance,,00000,Charlotte,N/A,No,TRUE,48.06877624343692,-118.42228137790559,Open
100674,2024-05-05,2024-05-14,Bank account,N/A,Billing disputes,Northstar Finance,OH,95696,LOS ANGELES,In progress,FALSE,Y,41.788568888173934,-83.52930962203584,  
100675,2023-10-23,2023-11-13,Student Loan,Interest rate,Collection harassment,Acme Bank,CA,36870,Detroit,Closed with explanation,No,N,38.40481287952328,-103.79586820593062,  
100676,2023-08-18,2023-09-10,Credit card ,N/A,Fees,N/A,,90335,miami,Closed with explanation,N,No,42.00656031135519,-103.69962954937489,Closed
100677,2023-09-29,2023-11-03,Credit card ,Rewards,Identity theft,Metro Loans,  ,58863,,N/A,TRUE,Y,39.31960443062135,-101.89927972585917,Unknown
100678,2024-01-28,2024-03-24,Mortgage ,Rewards,Billing disputes,Northstar Finance,GA,00000,Los Angeles,Closed with explanation,Unknown,,43.31555058136985,999.0,Resolved
100679,2023-05-08,2023-06-27,Credit Reporting,Rewards,Collection harassment,Acme Bank,CA,73268,Philadelphia,N/A,Y,N/A,40.81120866191817,-109.46254253698766,Closed
100680,2023-11-15,2023-12-04,bank Account,,Collection harassment,Acme Bank,MI,59628, new york ,,Yes,Y,37.13801763409458,-101.19814034690951,Closed
100681,2024-03-12,2024-03-28,CREDIT reporting,Interest rate,Collection harassment,N/A,N/A,13086,Charlotte,Unknown,N,No,25.319212685870315,-93.09722793502108,In Progress
100681,2023-10-14,2023-11-28,Credit Reporting,Fixed loan,Incorrect information,N/A,FL,92730,Atlanta,Unknown,Unknown,Yes,43.190277784423486,-96.16428750726007,Unknown
100683,2023-08-12,2023-08-15,bank Account,Fixed loan,Unknown,N/A,TX,52751,Houston,Closed,,No,36.88441305129287,-94.5418548563853,Open
100684,2023-03-14,2023-04-13,BANK ACCOUNT,,Incorrect information,Acme Bank,,68996,Detroit,N/A,Yes,Yes,44.94562626751672,-101.58968712381228,Open
100685,2023-05-05,2023-05-27,MORTGAGE,Adjustable loan,Incorrect information,Acme Bank,IL,59848,LOS ANGELES,Closed,Yes,FALSE,42.871725435930045,-91.41290047537342,In Progress
100686,2024-04-18,2024-04-24,Credit card ,Rewards,Identity theft,Acme Bank,,69255,New York,,,FALSE,37.066350521907935,-87.78583877997144,Unknown
100687,2023-09-28,2023-11-02,debt collection,Adjustable loan,Identity theft,Unknown,MI,41922,Detroit,Closed with explanation,FALSE,,46.66091733754135,-88.38560687837288,Closed
100688,2023-05-31,2023-06-15,Bank account,Adjustable loan,Other,Unknown,FL,123,Unknown,N/A,TRUE,Y,40.933891632855996,-94.07389767156863,  
100689,2023-07-29,2023-08-05,Credit  Card,,Fees,United Credit,NY,30188,Detroit,In progress,Yes,,40.64549993164661,-88.9610739127632,Resolved
100690,2023-10-17,2023-11-23,mortgage,,Identity theft,Acme Bank,GA,68791,N/A,Closed with explanation,Y,No,200.0,-89.6393941588527,Closed
100691,2023-09-26,2023-10-02,credit card,Rewards,Other,United Credit,PA,62011,Philadelphia,Closed,,No,51.28488998567858,-71.58492093315853,Unknown
100692,2023-12-16,2024-01-23,student loan,,Billing disputes,Unknown,  ,55330,New York,Unknown,No,N/A,34.50713289633039,-86.16932929951291,Open
100693,2023-05-09,2023-05-14,credit reporting,Rewards,Fees,Northstar Finance,PA,11976, new york ,N/A,No,N/A,37.24127823778662,-99.23744136635281,Resolved
100694,2023-11-21,2023-12-14,Student  loan,Collections,Billing disputes,Unknown,FL,45074,Chicago,Closed with explanation,N,TRUE,30.838653984440022,-107.46679287346869,Resolved
100695,2023-08-10,2023-09-26,debt collection,Adjustable loan,Incorrect information,Metro Loans,N/A,14279,New York,Closed with explanation,FALSE,TRUE,44.58711754127154,-100.9614025475911,  
100696,2024-04-15,2024-04-24,Bank account,Adjustable loan,Fees,Acme Bank,,55281,Houston,N/A,,FALSE,35.424956955496285,-101.66784855599978,Unknown
100697,2023-03-20,2023-05-03,CREDIT reporting,Fixed loan,Other,FinServ Co,NC,71897,Unknown,N/A,TRUE,,36.20975092791575,-93.23577432274132,  
100698,2023-03-16,2023-04-26,Bank account,Adjustable loan,Other,Metro Loans,Unknown,123,N/A,In progress,N,No,35.881443574899734,-105.352562451893,Resolved
100699,2023-08-19,2023-10-11,Mortgage ,,Other,N/A,,78133,Miami,Closed with explanation,N,Yes,39.939053412436714,-86.42822828479595,Open
100700,2023-09-12,2023-09-17,MORTGAGE,N/A,Identity theft,Acme Bank,N/A,42474,Detroit,Closed with explanation,Yes,No,30.74468290738598,-112.24563005895295,Closed
100701,2023-12-12,2024-01-22,student loan,,Billing disputes,United Credit,  ,37552,Philadelphia,Closed with explanation,Y,Y,23.79728313728417,-114.67525136316416,In Progress
100702,2023-07-22,2023-09-15,Debt Collection,Fixed loan,Other,N/A,PA,50330,Houston,Closed with explanation,No,No,42.703928261749404,-99.70116007925348,In Progress
100702,2024-04-01,2024-05-15,Student  loan,Fixed loan,Other,N/A,NY,30621,N/A,N/A,Yes,TRUE,24.70509605657403,-106.77559049195511,Open
100704,2023-08-26,2023-09-02,Credit Reporting,Fixed loan,Identity theft,Acme Bank,NC,82167,,In progress,FALSE,No,45.47896448784165,-110.93233853984296,Open
100704,2023-03-06,2023-04-23,credit card,,Billing disputes,N/A,,82874,Philadelphia,Closed,Y,TRUE,50.40969424674603,-104.72069955004842,In Progress
100706,2023-03-01,2023-03-02,student loan,Fixed loan,Fees,FinServ Co,Unknown,47485,Philadelphia,N/A,TRUE,FALSE,38.350433372454766,-105.96485829078922,  
100707,2024-05-01,2024-06-03,debt collection,Fixed loan, ,Unknown,MI,123,,Unknown,No,Yes,48.596450627043424,-98.2486566876578,Unknown
100708,2023-03-09,2023-04-05,Debt  collection,Adjustable loan,Billing disputes,,GA,12300,,Closed,TRUE,Y,39.33020506319747,-104.55470788314261,Unknown
100709,2024-04-18,2024-05-17,Mortgage ,Adjustable loan,Other,FinServ Co,NC,ABCDE,Columbus,N/A,No,TRUE,50.69468811354509,-103.74134358250072,In Progress
100710,2023-05-20,2023-06-17,MORTGAGE,Fixed loan,Incorrect information,N/A,CA,  ,Columbus,Closed with explanation,FALSE,Yes,36.30647503520753,-98.39865718221293,Unknown
100711,2023-02-16,2023-02-13,MORTGAGE,Collections,Billing disputes,Acme Bank,NY,44912,Atlanta,N/A,FALSE,FALSE,22.945827333982148,-88.20758429264575,In Progress
100711,2023-06-02,2023-06-30,credit card,Fixed loan,Fees,Acme Bank,NY,30856,Charlotte,In progress,Y,,38.94061779125449,-83.64254534511208,In Progress
100713,2023-11-04,2023-12-29,Student Loan,,Incorrect information,FinServ Co,N/A,56096,New York,Closed with explanation,No,Y,51.455742353875166,-96.87232437515935,Closed
100714,2023-08-02,2023-08-25,CREDIT CARD,,Fees,Northstar Finance,  ,81421,Atlanta,Unknown,,Yes,43.24477814158293,-96.0945688122948,Resolved
100715,2024-01-28,2024-02-09,debt collection,Fixed loan,Other,Acme Bank,FL,51060,,Closed,No,TRUE,35.89273740023509,-100.1818701729584,Closed
100716,2023-11-02,2023-12-31,Credit  Card,N/A,Identity theft,Metro Loans,PA,50435,Miami,Unknown,No,,41.80230818499312,-93.53751379940921,In Progress
100717,2023-07-20,2023-07-21,Credit  Card,Interest rate,Fees,Metro Loans,OH,15390,Philadelphia,In progress,Y,Y,46.29787386916787,-94.4478063941586,Unknown
100718,2023-11-14,2023-12-10,debt collection,N/A,Collection harassment,N/A,FL,35227,Columbus,Unknown,Unknown,,38.900684927598704,-85.09152316911587,Resolved
100719,2024-04-30,2024-05-28,credit reporting,Adjustable loan,Incorrect information,N/A,PA,  ,Philadelphia,Unknown,N,,57.884730597396654,-117.2370462915543,Closed
100720,2023-07-25,2023-08-20,credit reporting,Fixed loan,Other,FinServ Co,IL,82962,Unknown,In progress,Y,Y,35.87807430436359,-100.69497743712208,  
100720,2023-03-18,2023-05-11,debt collection,Interest rate,N/A,Unknown,MI,19384,Charlotte,Unknown,TRUE,TRUE,46.51757505431324,-94.95810130872356,  
100722,2023-07-24,2023-08-15,Debt  collection,Fixed loan,Incorrect information,Acme Bank,,11729,Charlotte,In progress,Y,Yes,44.833560655372594,-98.6128395754211,Resolved
100723,2024-02-25,2024-04-23,CREDIT reporting,Adjustable loan,Other,Acme Bank,CA,84790,Miami,N/A,FALSE,TRUE,34.6012080271136,-107.74173032096111,Open
100724,2023-04-19,2023-04-18,Unknown,Collections, , ,OH,25682,Unknown,Closed,N,N/A,36.52891812856629,-111.34366679240478,Closed
100725,2024-04-19,2024-05-31,credit reporting,Rewards,Other,United Credit,Unknown,61708,New York,In progress,TRUE,N/A,46.62669053235555,-90.28677573971137,Open
100726,2023-10-22,2023-11-24,CREDIT CARD,,Collection harassment,United Credit,N/A,84425, ,Closed with explanation,N,No,40.51351521322969,-105.91925850396414,Unknown
100727,2023-10-28,2023-11-07,mortgage,N/A,Collection harassment,,  ,80858,Houston,In progress,N,FALSE,41.86650208709091,-115.89900491505601,Closed
100728,2023-06-08,2023-06-17,MORTGAGE,Fixed loan,Identity theft,United Credit,,123,miami,Closed with explanation,N,Yes,28.0482285240695,-89.78427139990102,In Progress
100729,2024-04-05,2024-05-16,credit card,Fixed loan,Incorrect information,Acme Bank,NY,00000,Columbus,In progress,N,Y,44.09199058613471,-93.76017099553934,Unknown
100730,2023-01-19,2023-02-24,Student  loan,Collections,Other,FinServ Co,Unknown,123,Miami,,Unknown,,41.511077908577974,-99.50874097458235,Unknown
100731,2023-05-30,2023-07-03,Credit Reporting,Interest rate,Fees,Northstar Finance,,72525,New York,In progress,Y,FALSE,39.05262984151192,-107.49551592761028,Closed
100732,2023-07-29,2023-07-27,debt collection,,Identity theft,Unknown,N/A,85435,miami,In progress,,N,42.02624304141354,-99.48441443370493,Unknown
100733,2023-08-27,2023-09-29,Student  loan,Interest rate,Identity theft,Unknown,N/A,56245,Columbus,,FALSE,N/A,36.63547605013025,-86.19412399480794,  
100734,2023-08-26,2023-10-23,Student Loan,Collections,Collection harassment,FinServ Co,FL,94775,Miami,Closed with explanation,TRUE,,-200.0,-114.49699286028799,Resolved
100735,2023-03-15,2023-03-11,Student  loan,Adjustable loan,Identity theft,Unknown,NY,79275,,Unknown,Y,Yes,37.80680127852623,-113.98977616739593,Closed
100736,2023-04-23,2023-05-18,Student  loan,,Billing disputes,Northstar Finance,MI,15708,New York,N/A,N,Yes,36.250577751771914,-104.62765322912409,  
100737,2023-02-17,2023-03-16,bank Account,,Collection harassment,N/A,OH,36450,Atlanta,In progress,,FALSE,54.7637069273024,-98.61643686793205,Resolved
100738,2023-10-14,2023-12-06,CREDIT CARD,Interest rate,Identity theft,United Credit,NY,81930,Houston,Closed,No,N/A,45.88309510190513,-103.3129189788378,In Progress
100739,2023-06-25,2023-07-08,credit reporting,Collections,Collection harassment,N/A,FL,20447,Houston,N/A,TRUE,No,32.720717532198094,-91.9218342483298,Resolved
100740,2023-10-10,2023-11-04,Bank account,Fixed loan,Fees,Unknown,Unknown,73788,New York,In progress,,TRUE,53.7540720158259,-87.46166055551652,Closed
100741,2023-10-22,2023-12-02,credit reporting,Adjustable loan,Other, ,PA,40651,Houston,In progress,FALSE,,36.47000371994581,-95.56231225392531,Resolved
100742,2023-12-18,2023-12-16,CREDIT reporting,Collections,Fees,United Credit,FL,28632,N/A,Unknown,No,,39.706187572249995,-92.74567656243894,Open
100743,2023-10-01,2023-11-17,Credit  Card,N/A,Other,FinServ Co,MI,58591,Atlanta,In progress,TRUE,FALSE,45.78192036451924,-95.62900447976327,Closed
100744,2023-11-20,2024-01-07,debt collection,Rewards,Other,N/A,MI,93852,N/A,Unknown,No,N/A,25.710080192716696,-98.25491909084681,In Progress
100745,2023-10-21,2023-12-01,Credit  Card,N/A,Identity theft,FinServ Co,IL,90788,Unknown,Closed,Unknown,N/A,37.840819071413215,-111.28558699814694,Open
100746,2023-11-23,2023-12-30,Unknown,,Other,Northstar Finance,  ,46377,miami,Unknown,Y,,35.486663043229825,-108.62991707602627,Unknown
100747,2023-11-05,2023-12-18,CREDIT reporting,Fixed loan,Collection harassment,Unknown,NC,10332,,N/A,N,FALSE,40.935560556808944,-111.85918476971926,Unknown
100748,2023-06-08,2023-07-23,credit reporting,Collections,Billing disputes,United Credit,TX,00000,Los Angeles,,,N/A,42.090347782858096,-99.83504794961084,In Progress
100749,2023-05-04,2023-06-26,credit reporting,Adjustable loan,Billing disputes,Metro Loans,IL,90752,New York,In progress,N,Yes,38.95918444267354,-96.02721968745627,Resolved
100750,2024-01-29,2024-02-20,Credit Reporting,Rewards,Identity theft,FinServ Co,  ,00000,Unknown,Closed,No,Yes,38.63446891274708,-112.84262384781375,Closed
100751,2023-06-21,2023-07-15,BANK ACCOUNT,Collections,Billing disputes,United Credit,CA,66570, new york ,In progress,Unknown,TRUE,46.95591960844811,-97.62404952897992,Closed
100752,2023-10-02,2023-11-07,Debt  collection,,Incorrect information,Northstar Finance,NY,57406,LOS ANGELES,N/A,FALSE,FALSE,41.610401512338264,-107.10216328260208,Unknown
100753,2023-04-09,2023-04-16,CREDIT reporting,Interest rate,Other,FinServ Co,MI,00000,Unknown,In progress,TRUE,N/A,39.7899750703636,-109.04199343536858,In Progress
100754,2023-08-04,2023-09-23,bank Account,,Incorrect information,FinServ Co,OH,24356,Philadelphia,,Yes,FALSE,40.53509414022098,-104.60349416560709,Unknown
100755,2023-09-22,2023-11-06,BANK ACCOUNT,,Billing disputes,United Credit,FL,22904,LOS ANGELES,Closed with explanation,N,No,52.351222982711526,-109.55476498345045,Open
100756,2023-11-10,2023-12-16,mortgage,,Incorrect information,United Credit,OH,92288,Charlotte,Closed,N,N/A,40.708717838888745,-92.28340882040713,Open
100757,2023-09-21,2023-10-05,Student Loan,Adjustable loan,Identity theft,Northstar Finance,TX,  ,Charlotte,,Y,Yes,35.89886046524006,-100.03004418048927,In Progress
100758,2023-06-30,2023-07-17,N/A,Adjustable loan,Other,Acme Bank,PA,00000, new york ,Unknown,TRUE,Yes,26.137006379722585,-90.19785943012411,  
100759,2024-04-25,2024-05-18,BANK ACCOUNT,Adjustable loan,Billing disputes,Metro Loans,FL,42651,Atlanta,Closed with explanation,No,FALSE,29.462438381755327,-102.78496352106269,In Progress
100760,2023-09-14,2023-10-22,Debt  collection,,Collection harassment,Northstar Finance,NC,10548,New York,,N,N/A,36.23081873444167,-102.40686061883684,Unknown
100761,2024-02-09,2024-03-25,Credit  Card,N/A,Incorrect information,Unknown,MI,92730,Los Angeles,In progress,,TRUE,38.74136209232097,-79.61617359186545,Open
100762,2024-01-04,2024-02-11,credit card,Adjustable loan,Billing disputes,Northstar Finance,N/A,11645,Charlotte,N/A,FALSE,No,35.61064978272833,-114.58060471680338,Unknown
100763,2023-10-07,2023-12-01,Unknown,N/A,Collection harassment,N/A,NY,87021,Detroit,Closed with explanation,Y,Yes,41.958007839320665,-85.505187565803,In Progress
100763,2024-03-19,2024-05-15,BANK ACCOUNT,Fixed loan,Incorrect information,Metro Loans,IL,79986,LOS ANGELES,Closed with explanation,No,N/A,35.520443688441844,-81.80475962354173,Closed
100765,2023-03-06,2023-04-15,Student Loan,Adjustable loan,Collection harassment,Unknown,FL,81430,Detroit,Unknown,Yes,Y,33.09857510905199,-90.691825037385,Resolved
100766,2024-04-05,2024-04-24,,Rewards,Fees,Acme Bank,NC,24574,Chicago,Closed,Y,FALSE,43.78850684750189,-101.65470469371024,  
100766,2024-03-01,2024-04-03,Debt  collection,Collections,Collection harassment,Metro Loans,GA,  , ,Closed with explanation,Yes,Y,49.0857614781461,-84.08097928260258,Unknown
100768,2023-09-09,2023-10-01,Student  loan,Collections,Incorrect information,N/A,N/A,63885,Atlanta,Unknown,No,No,31.749826815774163,-101.56761359889998,Open
100769,2024-01-02,2024-02-06,student loan,N/A,Billing disputes,United Credit,N/A,  ,N/A,Closed,Unknown,FALSE,41.20601104595468,-105.40785585710721,  
100770,2023-09-18,2023-11-04,Mortgage ,,Billing disputes,FinServ Co,,71296,Charlotte,,,FALSE,26.164967392923273,-102.23268344191663,Closed
100771,2023-05-15,2023-06-03,Credit Reporting,Rewards,N/A,Metro Loans,TX,ABCDE, new york ,Closed,TRUE,N,29.178233084909884,-104.05193739118538,Resolved
100772,2024-02-04,2024-03-02,Credit card ,Fixed loan,Incorrect information,United Credit,NY,35142,LOS ANGELES,Closed with explanation,,TRUE,999.0,-107.81623124919581,In Progress
100773,2023-05-03,2023-04-30,Bank account,,Collection harassment,Acme Bank,N/A,35940,Philadelphia,In progress,N,N,47.444373026640356,-87.24992165891035,  
100774,2023-06-07,2023-07-19,credit reporting,Fixed loan,Incorrect information,Northstar Finance,Unknown,ABCDE,N/A,Closed,TRUE,TRUE,34.049057792061674,-106.08448352621782,In Progress
100775,2023-09-17,2023-10-13,BANK ACCOUNT,Fixed loan,Other,Metro Loans,FL,  ,,N/A,Unknown,,33.787296676641155,-98.64646988921372,Closed
